;PC1;PC2;PC3;PC4;PC5;PC6;PC7;true_label;pred_label
37;0.12844787795035906;-0.10286615858591777;-0.019742955529248957;-0.011556918092874291;-0.020330934735538868;-0.0036719887803768267;0.022532899878179045;0;0.0
38;0.4039225747442601;1.1246019590539509;-0.02840786993475221;0.028177394559445346;0.028579150078075478;-0.010678164390650703;0.030243392715149985;0;0.0
39;0.1665508861491033;0.0628681251915152;-0.021242420068584164;-0.0063878080923729375;-0.018038823330837644;-0.00505792199252806;-0.03133758991306873;0;0.0
40;0.11640516297085823;-0.1578630719032284;-0.01940139200055256;-0.013504826983073759;-0.02448454419725551;-0.003467330801949567;0.013848042823606563;0;0.0
41;0.17121781804728609;0.08357411114596859;-0.0213618602978205;-0.00572796158360056;-0.016765212498868233;-0.005074457555671437;-0.028136043391881346;0;0.0
42;0.15084264905203626;-0.14893479009268581;-0.014356629151555167;-0.04241520191007453;-0.021350923262094878;0.04280803872247619;0.017453614863555636;1;0.0
43;0.18880746392055958;-0.19157751761980144;-0.01864964081341189;-0.011758193272871642;-0.026467904514829162;-0.003666326391738868;0.00958446566930995;1;0.0
44;-0.9212640730051357;0.059619988995232895;-0.024500763953622218;-0.0693233972807964;-0.02248432376318862;0.034434407900792156;-0.009258430024803562;1;0.0
45;0.12382814904454453;-0.12549591195978602;-0.01957538425275919;-0.012503754279633905;-0.022057268735869284;-0.003353555178364609;0.018385218603602028;0;0.0
46;0.3312392654323414;0.7972221844988724;-0.026234611056557847;0.017377765525108835;0.013969187085088375;-0.008735792545509206;-0.0007575802477439721;0;0.0
47;0.2970084892296203;-0.1847535276473628;-0.009342353007413581;-0.06101484598631801;-0.035470310012552214;0.07465958408377954;0.008742540270996338;1;0.0
48;0.16665368167426453;0.06137719188537584;-0.021203210790171123;-0.0066508669056828396;-0.0172425847191255;-0.004534683407463845;-0.03164016070825373;0;0.0
49;0.11648400485786892;-0.15992153701200654;-0.01934456766355104;-0.013813366567222207;-0.02459848575290131;-0.003067640059519053;0.012992965642657858;0;0.0
50;0.2923017183210106;-0.2059666250950218;-0.009099806305266536;-0.06167018936503332;-0.04270613800924031;0.07347773082225026;0.013664274796716053;1;0.0
51;0.17131996855519782;0.08208836407088356;-0.02132178493560781;-0.00598859397270135;-0.016112606348516974;-0.004582958243776802;-0.028433099892305226;0;0.0
52;0.006801597970641671;-0.1289355648722034;-0.027672956905694948;0.026989470687514894;0.005069466812601907;-0.06371921734490307;0.012503223842000337;1;0.0
53;0.05907830085819027;-0.13842026524522583;-0.03255588829725481;0.054250860867073425;0.1295451430082117;-0.07812830748393151;-0.0007194439755558906;1;1.0
54;0.05394222786338965;-0.16081869480307767;-0.032312117855903294;0.05363029256601204;0.12222613418675979;-0.079430264905788;0.005056733267842878;1;0.0
55;0.008237982256574794;-0.10280951986171627;-0.030424500802685148;0.0440952996625833;-0.000588955698259566;-0.08999467966044013;0.016112887355327385;0;0.0
56;0.2157822464766832;0.8206234455118472;-0.03708905465936306;0.07401310278867979;0.035484426574586767;-0.09539884342074467;-0.0027937202728431088;0;0.0
57;0.05168419349268821;0.08691805721011815;-0.032059034790316035;0.05006255849027219;0.0034074266328853135;-0.09140980570440206;-0.03302788987182336;0;0.0
58;0.22832239665212883;-0.1712393327272394;-0.015785009969770766;-0.027372312874123672;-0.023338307912011042;0.02303839841889215;0.007476682651566528;1;0.0
59;0.22351896111919922;-0.19242004616212122;-0.015549492967396897;-0.027975269208066922;-0.030882309578224045;0.02171282501089602;0.012408094848886584;1;0.0
60;0.056354480770322124;0.10764388925856748;-0.032178484429335755;0.050722076069721456;0.004737895734060799;-0.0914141845557956;-0.029728625699463447;0;0.0
61;0.0009437455362802938;-0.1372145566653708;-0.030187513431767107;0.042766687919516655;-0.003362895700003834;-0.08972279657184203;0.010830027257131346;0;0.0
62;0.18707596777626867;-0.16432722129673555;-0.010748142958259266;-0.06127525520467059;-0.0291275087916095;0.07125523255791416;0.015918889774110413;1;0.0
63;0.29084033041828206;-0.21162831181501304;-0.00907401233349897;-0.06172301319809892;-0.04526624779017159;0.07284843412971698;0.011496285402360683;1;0.0
64;-1.012573210745736;0.08332445791980149;-0.015932266306008913;-0.1293875691275823;-0.0406126607322468;0.11769128590435185;-0.010628276293932525;1;0.0
65;0.0026219870970782266;-0.13116771949362324;-0.030202140662370244;0.04282677456855133;-0.0024722819434142146;-0.08940785824810563;0.010794004393978911;0;0.0
66;0.15626590986288413;0.551157700471715;-0.03521445162086463;0.06491685346745502;0.024513167573169813;-0.09327600623075966;-0.019268273825698637;0;0.0
67;0.009211992228318755;-0.10229232808773697;-0.030356854851832163;0.04370628735911841;0.00022465328103829767;-0.08918565890269675;0.016329403978516215;0;0.0
68;0.21641094180298515;0.8189826769399521;-0.037004924947205975;0.07348036107016065;0.03686455138241605;-0.09433035440974596;-0.003212473354548315;0;0.0
69;0.05247917367738286;0.08671424974804366;-0.031993141784455684;0.049653412490073046;0.004612915471834561;-0.09051969471086797;-0.03306496868743991;0;0.0
70;0.08100903867513048;-0.14223749632587232;-0.029647534201492645;0.044727115869118816;0.008532820894442851;-0.0864444915725805;0.0043963970686727175;1;0.0
71;0.0013448763416585297;-0.13897441089406493;-0.030110567045091144;0.04235423114047587;-0.0034486230516744733;-0.08913667844722034;0.00983240828821206;0;0.0
72;0.07601340151903224;-0.1638875827382045;-0.029394240342322575;0.04417649028307047;-0.0017593374053075216;-0.08840924881484008;0.009636852293405255;1;0.0
73;0.057175822478406746;0.1074156442166279;-0.03211364429317386;0.050291987856103115;0.006485668712335505;-0.09038534115616238;-0.029786244879483066;0;0.0
74;0.018996107004718155;-0.14042006551958663;-0.02632256093483988;0.019763557353990824;0.004784933353775543;-0.0525095327032789;0.010148992709463145;1;0.0
75;0.08712686543046211;-0.14364204884980586;-0.02906398714448616;0.04170704571942119;0.007004157139579985;-0.08190387747863329;0.004663076689124252;1;0.0
76;0.05269332537619742;0.08672688704039803;-0.03196710189741023;0.04956413098505019;0.0036587983061312076;-0.0905608314726079;-0.032925928344191994;0;0.0
77;0.002016452047035655;-0.13744798233474198;-0.030086905402921513;0.04223919238020746;-0.0035577907206457843;-0.08891491875695681;0.01075015719036641;0;0.0
78;0.08225599739399858;-0.16466347745487991;-0.028807438519792603;0.04119882935960195;-0.004758172659386727;-0.08419937330283676;0.009757437370050841;1;0.0
79;0.05682952480157627;0.10460527615253858;-0.032063233899066707;0.05008414489543511;0.004468315809511466;-0.09055114394871894;-0.030558635191213886;0;0.0
80;0.1494196766127115;-0.1556722000296733;-0.014351188444059165;-0.042712462974059284;-0.01687740871159771;0.04390281437716182;0.015282241806812546;1;0.0
81;0.22215700624673473;-0.19813113544713445;-0.015519836555920707;-0.028089241968970557;-0.03261227192488697;0.021342573982097594;0.010209350069309368;1;0.0
82;-0.9511093800381804;0.06736799012660029;-0.021700071368173396;-0.0889559979381862;-0.02840854662227092;0.06164802475096242;-0.009706224426259444;1;0.0
83;0.07758776521224409;0.19654198630878433;-0.03254409153651491;0.05302289763690515;0.010045189341576971;-0.09065521354600382;-0.011943255317617555;0;1.0
84;0.05326109070673629;0.08661547597604151;-0.03190970849231908;0.04929340743359656;0.002909500470414517;-0.0902723805665895;-0.032990369731502864;0;0.0
85;0.12332602462407061;-0.17127802338236886;-0.024990403408494233;0.02128604976812276;-0.012348267727060176;-0.053671256312517034;0.010660236412878393;1;0.0
86;0.0033488344529175595;-0.13401589139765346;-0.030050867213052626;0.04206739471729881;-0.0035541986417373453;-0.08850731161656519;0.012619770419983443;0;0.0
87;0.0577404216198506;0.10591519598970582;-0.032012137791667755;0.04984391400560806;0.004248654498229742;-0.09015395336462576;-0.030066687529224936;0;0.0
88;0.016747633656922056;-0.07503070724462661;-0.030377342470028018;0.043940747481915454;0.0011531312447609732;-0.08832589149183584;0.02155591598982381;0;0.0
89;0.31421851911261633;1.2526687993131882;-0.039646641471207236;0.0870609614754495;0.05541754632613377;-0.09589956929471649;0.049772346472075485;0;0.0
90;0.05323798902922344;0.08369106367006689;-0.031842301109185914;0.04889897838872692;0.002908415793921134;-0.0897473340330586;-0.03373664246468598;0;0.0
91;0.004469285138218093;-0.13970524391897182;-0.02763733134235198;0.026578622771215366;0.00804623125831863;-0.06288822107308212;0.009433611309493956;1;0.0
92;0.003506174928860961;-0.1353857292850095;-0.03000370471686388;0.04181854679442176;-0.003678331512192769;-0.08817937548644102;0.011894750398475424;0;0.0
93;0.057924488617277836;0.10438041267990751;-0.03195816788403792;0.049551146380954036;0.0039017774366240554;-0.08980648942798043;-0.03062395838979492;0;0.0
94;0.12324564686840334;-0.1722999005943061;-0.024969900438984977;0.021186103770371223;-0.012639662053797757;-0.053605799709242966;0.010493126656325584;1;0.0
95;0.13357350280735825;-0.12636431212839752;-0.02547908674679862;0.022509888686868984;0.0042839511304671295;-0.05065246869191428;0.0018966143827580232;1;0.0
96;-0.8193157339099932;0.033153518826314066;-0.034067648697679115;-0.0022606356708841924;-0.002243909146859898;-0.05852348141398279;-0.00772896333326984;1;0.0
97;-0.8193584613021987;0.033164608595055975;-0.03406363954609545;-0.002288743676197025;-0.002252319220724674;-0.05848450558234181;-0.007729607149706383;1;0.0
98;0.08094140975215292;-0.17038037871005984;-0.028772696434440248;0.041063119667138936;-0.006596200037848674;-0.0845557024126859;0.0075633990852062;1;0.0
99;-0.8248703390116353;0.03459554346689825;-0.033546399757360346;-0.005914510410068519;-0.003347042266190531;-0.05345879405846966;-0.00781228232847922;1;0.0
100;0.0783476599198194;0.19492461647948772;-0.03243456190458838;0.05245366407889751;0.009363709924045605;-0.08992847626963345;-0.012381087357203306;0;1.0
101;0.05400212203479393;0.08500908011686974;-0.03180469801318685;0.04872920291928018;0.002665106093813351;-0.08946836655782371;-0.033345360520189125;0;0.0
102;0.2239721186578152;-0.19105475737529848;-0.015544639130244162;-0.02799903391720293;-0.030934905257811184;0.02179403796321864;0.01254775527142985;1;0.0
103;0.00449659843043998;-0.13424342520422397;-0.029943514524310558;0.041504515013172316;-0.0037093144882635945;-0.08763434866805217;0.012639110241164812;0;0.0
104;0.05858713264752302;0.10501017940005168;-0.031914411576328974;0.049328804537719706;0.003952800371057439;-0.08941209995038767;-0.030281889264916494;0;0.0
105;0.01772699120080784;-0.0752168241107131;-0.03028427017556845;0.04346380718497389;0.0007925704849830566;-0.0876306326615689;0.021581191261504123;0;0.0
106;0.31521114168286657;1.2517625387520193;-0.03953427787608259;0.08647860265471996;0.054955557049456455;-0.09508143030794795;0.0496650965670655;0;0.0
107;0.05452820912913764;0.0849045637945391;-0.03175553310582026;0.04847110878333949;0.002600381014280858;-0.08906685099496083;-0.03333674097847493;0;0.0
108;0.18474358658752232;-0.17509635072768542;-0.01071242561085356;-0.061685845978333376;-0.026165965933976732;0.07208286522976814;0.01284986162428906;1;0.0
109;0.23431034636296666;-0.1461284903724137;-0.01601862536556889;-0.026806156775823986;-0.015264440452046713;0.024675931637429864;0.0038237293832949666;1;0.0
110;0.004462463299974073;-0.13557388056251554;-0.02991400028956763;0.04135016355492649;-0.003848035672767038;-0.08746084282808732;0.011912419513254863;0;0.0
111;0.22379678346389587;-0.19206321781063806;-0.015534008110634046;-0.028054667257484178;-0.031059822049492977;0.021820678729980274;0.012373138770528232;1;0.0
112;0.059379275285797506;0.10633733158674018;-0.03187557835754204;0.049144180329883214;0.003928458111921156;-0.0890662527590318;-0.02979883446930448;0;0.0
113;0.005418554134588027;-0.13171342707715467;-0.02993898119870067;0.04145892207359647;-0.003097030070880802;-0.08733451541795609;0.010850614646423461;0;0.0
114;0.15959876627292857;0.5527345980017339;-0.03494945511153298;0.06360011812943234;0.023224956109269196;-0.09133234806186596;-0.018570441111836408;0;0.0
115;0.15014138050632864;-0.15560241889162907;-0.023118573655978053;0.010966242660696013;-0.010550160315334112;-0.03598124139567653;0.005937287183409679;1;0.0
116;0.05517755177094891;0.08625476657728588;-0.03173101927434689;0.048354322250630966;0.002744735358853333;-0.08879713093711095;-0.032861835815190414;0;0.0
117;0.05919585976921288;0.10414345111469507;-0.0318405726085126;0.04892669734145272;0.003941689753758104;-0.08879633344599419;-0.030510811259570718;0;0.0
118;0.1452379679116167;-0.17742360849932165;-0.02288525692088099;0.010305838898474029;-0.01643119497803824;-0.03691457228579491;0.011007671023921587;1;0.0
119;0.004072885705783291;-0.1394846218940005;-0.029853887791221556;0.041021898561235726;-0.004046411623435957;-0.0871144882778955;0.00998704751311843;0;0.0
120;0.12163024687575597;-0.1783763011482808;-0.02495411737699249;0.0211380513758076;-0.01409169152574739;-0.054042813166997;0.008325761491905441;1;0.0
121;-0.8614238982703502;0.04408505357553817;-0.03011620102206025;-0.02995987360689012;-0.010603148017830572;-0.020128513146720657;-0.008360714356143162;1;0.0
122;0.016652087484463063;-0.15008362111783713;-0.026172958740085364;0.019691108308058536;-0.012010354901955879;-0.056041684808752136;0.008060355698937087;1;0.0
123;0.05669430852812607;-0.1618001965982776;-0.031137728086090277;0.053435339024940354;-0.0018002471990673273;-0.10333901495156385;0.009262873202470174;1;0.0
124;0.13374675567566585;0.19163385071395372;-0.02761887216102224;0.026356676949383928;-0.002388976217740581;-0.05004318710810725;-0.03243412590221347;0;0.0
125;0.06011929702098612;-0.14243728215208099;-0.024804799259148427;0.01467575151820999;-0.01326104403657281;-0.04633582665479508;0.011978731099100023;0;0.0
126;0.21381682516952027;0.5406331761601123;-0.02982315981091585;0.03685436949995757;0.012732836643771197;-0.05051167808346745;-0.017908223373172452;0;0.0
127;0.06597420697497963;-0.11738236966474476;-0.025023445937431152;0.015410831181285722;-0.013407062712946394;-0.04656709037371598;0.0036351532686911088;0;0.0
128;0.05792985151467356;-0.14637147046098686;-0.02488913049749232;0.015130328651624114;-0.013723582368750525;-0.04732084712622615;0.012752851224755397;0;0.0
129;0.11309624505293914;0.0972495913633528;-0.026868401548756013;0.02304382143229078;-0.0060755862642188786;-0.049078834530343014;-0.02841517502432845;0;0.0
130;0.1499733621066508;-0.1583059915746693;-0.024561198418501518;0.008628795404086786;0.194522177163769;0.007686388915626674;0.00022060911601894258;0;0.0
131;0.03699847723104405;-0.15791414578135907;-0.03298650245996278;0.06308222964165588;0.001829129606900209;-0.11811147573475972;0.008905699477250143;1;0.0
132;0.13621518796713994;0.19857298723674022;-0.027621758230984145;0.026177288348197658;-0.002614479051071176;-0.04951919088581061;-0.03697078283067077;0;0.0
133;0.11512009767783105;0.18917301781573853;-0.029020525968931565;0.03464632679477608;0.002942036095163483;-0.06255053647877885;-0.011232763258264769;0;0.0
134;0.02601864436922091;-0.14112703410791833;-0.02957089951342516;0.011143703094366408;0.538013110590572;0.06540825788409632;-0.004244492382714542;1;0.0
135;0.09108953543519127;0.08067085223070274;-0.02839799317395257;0.03096775705752386;-0.0034784572880979716;-0.06205576147012034;-0.031731170241571946;0;0.0
136;0.17023342005327435;-0.15955741443645527;-0.021207146644894537;0.0011091625375587721;-0.015063898162769873;-0.021050094491075984;0.009310332444319721;1;0.0
137;0.04075952154871504;-0.1413912059304528;-0.02654017840552904;0.023745013299025675;-0.010415525336928935;-0.06044329333839741;0.013219683573936845;0;0.0
138;0.09557257166685429;0.1006481379599269;-0.02851714874520357;0.03161348099392214;-0.002206183057321125;-0.06207769047142949;-0.02886802344665322;0;0.0
139;0.16580939298807018;-0.17963871411979018;-0.02100562994827232;0.0004771557760977485;-0.01983004000686159;-0.02173777331572565;0.011442985646616083;1;0.0
140;0.16525302124033525;0.409638427195453;-0.030838527926323703;0.04153754209230931;0.00806231345936655;-0.06408153870597054;-0.04933305730320454;0;0.0
141;0.09251216101732906;-0.17265429129132076;-0.027686818987567002;0.035396954051906904;-0.008724891863341433;-0.075878090409637;0.007780085174420439;1;0.0
142;-0.8352531706623705;0.03729096307775066;-0.03257207475479422;-0.012744472269096141;-0.005407468004112509;-0.0439913744521186;-0.007968085594679365;1;0.0
143;0.044041145154185;-0.13856229000425402;-0.026332142451231416;0.022647157797037076;-0.01013983997189002;-0.05849276679584049;0.011807936714656145;0;0.0
144;0.1979710057688372;0.545222456743605;-0.031347138129111954;0.04481413791779976;0.015985483931653117;-0.06259667273692612;-0.01774505535195031;0;0.0
145;0.08703159369993752;-0.14509456287307365;-0.02898009087441257;0.04162555680394919;-0.0006754744637089052;-0.08332615878773417;0.0047167130056733385;1;0.0
146;0.049166272316292725;-0.11709435770529211;-0.02652017418308085;0.023230807927848707;-0.010518938120254213;-0.058663907310731817;0.003265261308588217;0;0.0
147;0.29559573942948314;-0.19278643666230316;-0.0025917808698589506;-0.10121631664489583;-0.05745589338341964;0.13086741717531453;0.01736631615866334;0;0.0
148;0.35067943291738535;0.05055693931109846;-0.0045723967753102945;-0.09330094860428173;-0.0497211749329618;0.1291129881889163;-0.023968364303799373;0;0.0
149;0.16494615155534742;-0.1826994205316813;-0.021001791512267123;0.0004639748854671222;-0.020660910393552338;-0.02199737979221974;0.010682719983620323;0;0.0
150;0.19793974451583507;-0.1933721644712963;-0.017792596499115854;-0.016230224927045067;-0.028149448579704025;0.003182209856885658;0.009755542592730641;1;0.0
151;-0.9294250656290071;0.06173862298211456;-0.023734934480474118;-0.07469179790687097;-0.024104167364929648;0.04187580426564235;-0.009380879927804769;1;0.0
152;0.1685586742395474;-0.1875983718796338;-0.020549959958054115;-0.001842497615463734;-0.02273711946068285;-0.018850915599482883;0.009205051004030804;1;0.0
153;-0.9032543362739008;0.054944518436638376;-0.026190810559126615;-0.05747640314141267;-0.018908098301036926;0.018013028930850654;-0.008988266102639631;1;0.0
154;-0.7802412315398966;0.023009495500709076;-0.03773442359153249;0.02344299837895847;0.005514396924873075;-0.09415200922131284;-0.0071427767149604415;1;0.0
155;0.03116811799378416;-0.1605993097867625;-0.033443850082543566;0.06543675703217589;0.002574920469612611;-0.12188063333076465;0.006630744537902219;1;1.0
156;0.19808317817322607;-0.19340030998843266;-0.017779127947131462;-0.016300446306199756;-0.028177041548187256;0.00328951745462102;0.009758275016238315;1;0.0
157;-0.7827621678811634;0.023663954282880623;-0.0374978565234135;0.021784702058136207;0.0050137041742069665;-0.09185342918963274;-0.007180589183763201;1;0.0
158;0.2487888304172804;-0.20336466016168298;-0.013020484719934625;-0.04113067955025862;-0.0375182277778693;0.041314000306202074;0.010708333712211688;1;0.0
159;-0.9747591752359277;0.07350765344951575;-0.019480759425241717;-0.10451308816740257;-0.033104409248215866;0.0832121125908164;-0.010061007112248499;1;0.0
160;-0.848669675222906;0.040773981910276216;-0.03131306230847178;-0.021569996937188418;-0.008071258104863874;-0.031758051702124146;-0.008169359913576816;1;0.0
161;0.20049138963659874;0.056958073790946376;-0.018075639378167793;-0.02290621569190532;-0.0241108091594503;0.020293385113691102;-0.030372292924249904;0;0.0
162;0.007206656337409523;-0.16070601643893095;-0.031208921287319905;0.01658794780896189;0.6001189635689033;0.06794082953865993;-0.01299572992834391;1;0.0
163;0.3163876489427029;-0.20996913305721138;-0.00685924662470129;-0.07336551822290005;-0.047235438899798504;0.09138923871813776;0.014026918962228158;1;0.0
164;0.15066126181191486;-0.162970072440563;-0.01622680290296198;-0.03007276275042925;-0.030542464955542577;0.021995844783131414;0.015374151608241411;0;0.0
165;0.2050049671964007;0.07692413928121856;-0.018196964209210006;-0.02228486421918696;-0.022055809468969654;0.020462912610022775;-0.02743901690849138;0;0.0
166;0.31634187564012195;-0.20958285067713273;-0.00687901679600568;-0.07333001662082816;-0.04532686048552351;0.09171447947761302;0.015502556436078216;1;0.0
167;0.01717933084893669;-0.15019743437611394;-0.02612534639093013;0.01942866451815628;-0.011817601712764768;-0.055583272824085796;0.008059090211495123;1;0.0
168;0.05373584571066409;-0.16503422978389987;-0.03132591544060831;0.054385462482053115;-0.0015810394614574168;-0.10495661703955034;0.007053530557169164;1;0.0
169;0.16406059954456442;-0.10403604316761572;-0.016558497216091844;-0.028213729149819455;-0.02502489776145529;0.022356715184637756;0.02417929025127332;0;0.0
170;0.4618505055308981;1.224243303545255;-0.025837799389949734;0.014803417537235242;0.03269095932125547;0.015645324165742956;0.05260305927421837;0;0.0
171;0.1516592218161752;-0.16044179541996192;-0.016216796258682442;-0.030157301650034496;-0.029679560485009023;0.022407353862242622;0.01367677136109193;0;0.0
172;0.30511319463066666;0.5218639152502726;-0.02125329997875014;-0.007990758820212163;-0.0016786486261956626;0.018612799258698777;-0.016526623500538254;0;0.0
173;-0.7828476169874131;0.023686088165376276;-0.03748984584448145;0.021728464687419513;0.004998148439545107;-0.09177519812188084;-0.007181925359606927;1;0.0
174;0.315318645008434;-0.2146129537322281;-0.006817264986844304;-0.07348675070674249;-0.04967311849899593;0.09092892880874379;0.013678698859096635;1;0.0
175;0.20110091956289666;0.05608489059265408;-0.018002878359918872;-0.023311342876454866;-0.02394315122148889;0.020948655111624907;-0.030608078148137877;0;0.0
176;-1.0275924576871476;0.11787508244738874;-0.014121880072775539;-0.1426361139669322;-0.03509964966694426;0.13885876464250735;0.007322582448014448;1;0.0
177;-0.7435153846385031;0.016145033810428172;-0.03140497958625618;-0.012214244305069899;-0.006188726129319562;-0.0408459260277064;-0.006545546032384793;1;0.0
178;0.17487528127441065;-0.16264079318648916;-0.020787456096917387;-0.001508500733802709;-0.008877957046500223;-0.015715937346329707;0.006057382971699623;1;0.0
179;0.15637286067475853;-0.14124770808211523;-0.016380283328976133;-0.02969191055678644;-0.03036425596565565;0.022279669231082454;0.00496124954516204;0;0.0
180;0.16126669445819053;-0.11919301699421846;-0.016524966518558656;-0.02894259494974516;-0.028947895710612053;0.022201563110843557;0.006873324632667592;0;0.0
181;0.050622061485928405;-0.1606069163491041;-0.03170759841524913;0.05640887999477773;-0.0006816271857013516;-0.10789263764216724;0.00914910031779769;1;0.0
182;0.2611110582891696;0.6643574844801936;-0.029060407817525682;0.03177861757015177;0.012913784624536203;-0.03742725137293193;-0.02673858712771568;0;0.0
183;-0.7675724630584723;0.0197206016169698;-0.03892326686801653;0.03177665821649267;0.008029515321382064;-0.10570358536710878;-0.006952711772304512;1;0.0
184;-0.7676579209003543;0.019742805737908736;-0.038915244459491766;0.03172045370745458;0.008012014335846838;-0.10562578415238771;-0.006953973266654944;1;0.0
