50;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.2;0.1;0.5;0.0;1.0
100;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.1;0.05;0.5;0.0;1.0
150;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006666666666666667;0.06666666666666667;0.03333333333333333;0.5;0.0;1.0
200;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;0.05;0.02;0.4;0.0;1.0
250;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.04;0.02;0.5;0.0;1.0
300;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033333333333333335;0.03333333333333333;0.02;0.6;0.0;1.0
350;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002857142857142857;0.02857142857142857;0.014285714285714285;0.5;0.0;1.0
400;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025;0.025;0.0125;0.5;0.0;1.0
450;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022222222222222222;0.022222222222222223;0.0044444444444444444;0.2;0.0;1.0
500;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.02;0.01;0.5;0.0;1.0
550;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.01818181818181818;0.00909090909090909;0.5;0.0;1.0
600;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.016666666666666666;0.008333333333333333;0.5;0.0;1.0
650;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.015384615384615385;0.009230769230769232;0.6;0.0;1.0
700;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.014285714285714285;0.008571428571428572;0.6;0.0;1.0
750;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.013333333333333334;0.005333333333333333;0.4;0.0;1.0
800;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.0125;0.00625;0.5;0.0;1.0
850;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.011764705882352941;0.007058823529411765;0.6;0.0;1.0
900;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.011111111111111112;0.006666666666666667;0.6;0.0;1.0
950;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.010526315789473684;0.005263157894736842;0.5;0.0;1.0
1000;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.01;0.005;0.5;0.0;1.0
1050;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.009523809523809525;0.005714285714285714;0.6;0.0;1.0
1100;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.00909090909090909;0.005454545454545455;0.6;0.0;1.0
1150;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.008695652173913044;0.0052173913043478265;0.6;0.0;1.0
1200;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.008333333333333333;0.005;0.6;0.0;1.0
1250;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.008;0.0048;0.6;0.0;1.0
