1450;0.7649423983225204;3.1666326556893813e-06;0.44;0.13793103448275862;0.12714954626278782;0.11241379310344828;0.08275862068965517;0.013;0.6039978958242436;0.020000000000000018;0.07;0.068;0.006896551724137931;0.004137931034482759;0.6;0.24109378797088665;0.47925713971594475;318
1500;0.7347786342841305;1.2432398512363472e-06;0.5733333333333334;0.20333333333333334;0.11282210068539948;0.09666666666666666;0.07066666666666667;0.011;0.5760836228548395;0.010000000000000009;0.06;0.064;0.006666666666666667;0.004;0.6;0.20607012274199754;0.42741140734797256;359
1550;0.7189571285320938;2.7173753325374e-06;0.3329032258064516;0.09548387096774194;0.11242972355545215;0.09225806451612903;0.0696774193548387;0.01;0.6192646898664406;0.014000000000000012;0.038;0.048;0.0064516129032258064;0.003870967741935484;0.6;0.21364863942800383;0.43901469177930885;364
1600;0.7271779101956317;0.0007184971140940739;0.326875;0.00125;0.122787904940841;0.10625;0.083125;0.008;0.6093164764184853;0.008000000000000007;0.032;0.044;0.00625;0.003125;0.5;0.22307980388912518;0.4531516431034128;367
1650;0.7452528875847737;2.0996200239515653e-05;0.44242424242424244;0.2;0.12935212341202026;0.10909090909090909;0.08484848484848485;0.011;0.5592242580564196;0.016000000000000014;0.062;0.05;0.006060606060606061;0.0036363636363636364;0.6;0.20901444671367475;0.43194557396839584;392
1700;0.7295014009232647;2.620657124698964e-09;0.3564705882352941;0.07235294117647059;0.12290692395080054;0.10352941176470588;0.07882352941176471;0.014;0.5762386773997266;0.014000000000000012;0.048;0.062;0.0058823529411764705;0.00411764705882353;0.7;0.18686253304809952;0.39698966862614804;427
1750;0.7367155874807907;2.2566018847854547e-08;0.592;0.22457142857142856;0.10874872143278444;0.08457142857142858;0.07428571428571429;0.011;0.6360210797773072;0.01200000000000001;0.06;0.058;0.005714285714285714;0.004571428571428572;0.8;0.21753298139311905;0.44487731161053334;407
1800;0.7232139730762536;1.0352480089359347e-08;0.42388888888888887;0.16944444444444445;0.11597449047413046;0.09666666666666666;0.06722222222222222;0.007;0.6270325918334293;0.014000000000000012;0.056;0.04;0.005555555555555556;0.002777777777777778;0.5;0.21909461724827295;0.4472183642308123;417
1850;0.7436601375324995;7.611570112117807e-06;0.5740540540540541;0.053513513513513515;0.12172719840969878;0.10540540540540541;0.08702702702702703;0.009;0.6530052712828504;0.014000000000000012;0.076;0.056;0.005405405405405406;0.003243243243243243;0.6;0.23590405839225015;0.47185398380634047;411
1900;0.7020245708800715;2.8819109168190617e-05;0.3389473684210526;0.08894736842105264;0.11221896426777546;0.09473684210526316;0.05947368421052632;0.01;0.6428180718972794;0.010000000000000009;0.054;0.054;0.005263157894736842;0.003157894736842105;0.6;0.2192463749139132;0.447445381042491;440
1950;0.6860056973558023;9.890248232995852e-08;0.3466666666666667;0.08666666666666667;0.10262901112608883;0.08102564102564103;0.05282051282051282;0.01;0.6038930624905113;0.008000000000000007;0.036;0.048;0.005128205128205128;0.003076923076923077;0.6;0.20581356373463167;0.4270147242177268;467
2000;0.7120215286021238;0.0013214333838259202;0.356;0.104;0.12434991946729676;0.1095;0.084;0.007;0.5852276575336565;0.010000000000000009;0.042;0.04;0.005;0.0025;0.5;0.21082870641207607;0.43472285594206594;473
2050;0.7297839670776315;3.0113210009176914e-06;0.4478048780487805;0.1775609756097561;0.12166528082997867;0.1048780487804878;0.07121951219512195;0.011;0.6054995666121926;0.014000000000000012;0.058;0.038;0.004878048780487805;0.002926829268292683;0.6;0.17995109510724894;0.3856729966979763;524
2100;0.721223579853167;7.143466438534644e-06;0.5704761904761905;0.20809523809523808;0.11823263042235473;0.10238095238095238;0.08;0.008;0.6701438517243788;0.006000000000000005;0.042;0.034;0.004761904761904762;0.002857142857142857;0.6;0.21054701936756093;0.43429247416582584;497
2150;0.7132129700066807;5.1126511495310786e-06;0.4330232558139535;0.17116279069767443;0.11757836512215097;0.10046511627906977;0.07302325581395348;0.013;0.631036233816664;0.020000000000000018;0.04;0.054;0.004651162790697674;0.0027906976744186047;0.6;0.22647483266138624;0.4581603593278547;489
2200;0.7494411368229448;1.0240565275014184e-05;0.3468181818181818;0.028636363636363637;0.12911086644816092;0.115;0.09181818181818181;0.014;0.5812291131310555;0.020000000000000018;0.058;0.046;0.004545454545454545;0.0027272727272727275;0.6;0.22597165816379172;0.4574206671209414;501
2250;0.740570149867778;2.2719555624809311e-07;0.3337777777777778;0.051555555555555556;0.12464897279227191;0.10622222222222222;0.08133333333333333;0.015;0.6342782778652247;0.02200000000000002;0.064;0.05;0.0044444444444444444;0.0026666666666666666;0.6;0.2239306468819141;0.4544108443114686;515
2300;0.7605206094842772;3.7234422894715277e-09;0.581304347826087;0.006521739130434782;0.12729391492477363;0.1108695652173913;0.07217391304347825;0.01;0.6508665978825753;0.014000000000000012;0.064;0.054;0.004347826086956522;0.003043478260869565;0.7;0.20932487062491523;0.43242166849600194;546
2350;0.7641884249148404;2.6950009675347618e-09;0.42936170212765956;0.03446808510638298;0.11095136609351064;0.09446808510638298;0.07361702127659575;0.013;0.6105816283573626;0.020000000000000018;0.066;0.052;0.00425531914893617;0.0029787234042553193;0.7;0.23137704077257404;0.46531913025209615;528
2400;0.7388477394354899;1.318015461273439e-05;0.3325;0.10416666666666667;0.13106845497956493;0.11583333333333333;0.07875;0.011;0.6338087334109397;0.016000000000000014;0.07;0.052;0.004166666666666667;0.0025;0.6;0.23006444248146207;0.4634107692496483;541
2450;0.7129900112145944;4.956019734607383e-07;0.4542857142857143;0.21836734693877552;0.11941356237361268;0.09836734693877551;0.07265306122448979;0.016;0.607407401266351;0.016000000000000014;0.076;0.064;0.004081632653061225;0.0024489795918367346;0.6;0.20768532357754133;0.4299029142466725;584
2500;0.7053828137606427;1.1871943857418983e-06;0.4292;0.18;0.12184913478760367;0.1032;0.0704;0.013;0.6234655301947;0.020000000000000018;0.078;0.052;0.004;0.0028;0.7;0.20696097999237162;0.42878683740683965;597
2550;0.7483326887349583;1.2898026889092343e-05;0.5788235294117647;0.4835294117647059;0.13121263255053728;0.11098039215686274;0.0996078431372549;0.014;0.6015398154709017;0.01200000000000001;0.06;0.07;0.00392156862745098;0.002352941176470588;0.6;0.21087843892600122;0.4347988093639109;603
2600;0.7210641693007748;5.459656384726984e-10;0.4523076923076923;0.2073076923076923;0.12025658947640083;0.09961538461538462;0.08192307692307692;0.015;0.6417915680950808;0.018000000000000016;0.04;0.052;0.0038461538461538464;0.003076923076923077;0.8;0.2094656740591816;0.43263749548455843;617
2650;0.7470416859781719;2.2995955427513637e-08;0.35471698113207545;0.10415094339622641;0.1289805310607286;0.11132075471698114;0.08716981132075471;0.013;0.5904871923775902;0.014000000000000012;0.076;0.058;0.0037735849056603774;0.0026415094339622643;0.7;0.2043327496016687;0.4247201284540072;637
2700;0.7180142566395331;5.6649202280716936e-05;0.34629629629629627;0.11518518518518518;0.13252739070357394;0.11592592592592593;0.0962962962962963;0.013;0.6261478720280886;0.016000000000000014;0.038;0.042;0.003703703703703704;0.0022222222222222222;0.6;0.20557617626481128;0.4266474555069282;647
2750;0.7257175398100423;1.2919961356315148e-05;0.43563636363636365;0.20472727272727273;0.1289799507404474;0.10945454545454546;0.08763636363636364;0.012;0.6239519107465885;0.014000000000000012;0.054;0.048;0.0036363636363636364;0.002181818181818182;0.6;0.21851850676135764;0.44635577209903554;638
2800;0.7412525535044158;2.1533758344868337e-06;0.45107142857142857;0.19714285714285715;0.13401494283147405;0.11571428571428571;0.09892857142857144;0.012;0.6055019862112729;0.01200000000000001;0.064;0.058;0.0035714285714285713;0.002142857142857143;0.6;0.19616390643787285;0.4119068097192924;687
2850;0.7484949614975663;0.000908039471062882;0.4417543859649123;0.20421052631578948;0.1326780715196906;0.11649122807017544;0.08456140350877193;0.015;0.6176583533814688;0.014000000000000012;0.078;0.06;0.0035087719298245615;0.002105263157894737;0.6;0.21803405892947814;0.4456294679182514;662
2900;0.732417471083008;7.147050387681241e-06;0.33482758620689657;0.05275862068965517;0.12041357248761861;0.10103448275862069;0.07172413793103448;0.014;0.6441095149214655;0.016000000000000014;0.068;0.054;0.0034482758620689655;0.0020689655172413794;0.6;0.22561284028168593;0.4568926257815994;661
2950;0.7298014285125775;3.491204466103172e-09;0.4447457627118644;0.19864406779661017;0.1209851917520484;0.10372881355932204;0.08440677966101695;0.014;0.5871682115736975;0.016000000000000014;0.074;0.06;0.003389830508474576;0.0023728813559322033;0.7;0.20439645795482664;0.4248190238783137;709
3000;0.745658232278054;1.0036855884242346e-08;0.59;0.501;0.1311027477269147;0.11633333333333333;0.09566666666666666;0.014;0.559939944595037;0.020000000000000018;0.05;0.064;0.0033333333333333335;0.0023333333333333335;0.7;0.20830149987511482;0.4308507299682405;714
3050;0.7462788601488617;5.9638285041074085e-06;0.8498360655737704;0.5386885245901639;0.13065202090262648;0.11409836065573771;0.08524590163934426;0.012;0.629091201223576;0.01200000000000001;0.05;0.054;0.003278688524590164;0.002622950819672131;0.8;0.20824646056305807;0.43076612688282767;726
3100;0.7277051016864349;1.24412915410862e-06;0.43451612903225806;0.1803225806451613;0.11743470839441157;0.10387096774193548;0.07806451612903226;0.011;0.6123847046081901;0.01200000000000001;0.06;0.052;0.0032258064516129032;0.001935483870967742;0.6;0.21036540352190258;0.4340148274841642;734
3150;0.7332487798205372;4.169778372416163e-06;0.44825396825396824;0.19746031746031745;0.1290295084315704;0.11333333333333333;0.08476190476190476;0.011;0.5670466612364162;0.018000000000000016;0.06;0.058;0.0031746031746031746;0.0022222222222222222;0.7;0.21459222365728792;0.44044405968325095;738
3200;0.7176259668229595;5.650909651799303e-10;0.556875;0.25375;0.12436534925308608;0.1046875;0.0728125;0.012;0.6397255277277005;0.016000000000000014;0.07;0.054;0.003125;0.0025;0.8;0.19522451078621272;0.4104162443041208;787
3250;0.7203186997103806;1.1772354145289776e-09;0.5815384615384616;0.5209230769230769;0.12349565917000656;0.10276923076923077;0.08;0.011;0.6315422101535363;0.01200000000000001;0.05;0.058;0.003076923076923077;0.0021538461538461538;0.7;0.1948749925353177;0.40986074520135485;800
3300;0.7533211141187596;1.737476337429497e-07;0.5678787878787879;0.2724242424242424;0.13628880250161515;0.1190909090909091;0.09696969696969697;0.015;0.6381653761720889;0.016000000000000014;0.052;0.05;0.0030303030303030303;0.0015151515151515152;0.5;0.21622305251529905;0.4429065743944637;770
3350;0.7542233320291276;4.7483531713204014e-09;0.44149253731343285;0.22238805970149253;0.13814561275763632;0.12268656716417911;0.08925373134328358;0.011;0.6385387842256116;0.016000000000000014;0.058;0.052;0.0029850746268656717;0.00208955223880597;0.7;0.21605232556583842;0.4426492489468715;782
3400;0.7346470791848435;4.352667814765823e-09;0.8611764705882353;0.4723529411764706;0.12101508591969588;0.09911764705882353;0.08647058823529412;0.015;0.613344036486671;0.030000000000000027;0.058;0.07;0.0029411764705882353;0.002058823529411765;0.7;0.2123736311715907;0.43707791977775146;801
3450;0.7287840329192863;2.6094215317673757e-05;0.43072463768115943;0.20202898550724638;0.10997438587633772;0.08463768115942029;0.07536231884057971;0.011;0.6189246225356694;0.010000000000000009;0.07;0.042;0.002898550724637681;0.0017391304347826088;0.6;0.2064087699882936;0.42793462109955416;825
3500;0.7150198873276938;6.535437861229667e-06;0.5528571428571428;0.28085714285714286;0.11661285236310262;0.09428571428571429;0.076;0.015;0.5835571752529414;0.016000000000000014;0.044;0.062;0.002857142857142857;0.0017142857142857142;0.6;0.20734346684453908;0.4293764303893224;835
3550;0.7312205825404459;1.27890048362722e-10;0.3425352112676056;0.08845070422535212;0.13084054331772396;0.11690140845070422;0.08985915492957747;0.006;0.6086666757296016;0.0040000000000000036;0.052;0.036;0.0028169014084507044;0.001971830985915493;0.7;0.20076911049716728;0.4191628694379683;861
3600;0.7471212679489339;5.095078826553225e-10;0.4452777777777778;0.20055555555555554;0.13354843547397252;0.11861111111111111;0.09277777777777778;0.012;0.5908370330219911;0.014000000000000012;0.066;0.052;0.002777777777777778;0.0022222222222222222;0.8;0.19629257469037997;0.4121106945079859;883
3650;0.7162848301717301;1.54472393473004e-08;0.34328767123287673;0.11589041095890411;0.12132054737188899;0.1052054794520548;0.07808219178082192;0.011;0.6369175205707074;0.014000000000000012;0.05;0.056;0.0027397260273972603;0.0019178082191780822;0.7;0.20954555172777956;0.4327599001107214;866
3700;0.7506046482554278;6.992901553793026e-09;0.3408108108108108;0.10594594594594595;0.1200970039279022;0.10243243243243243;0.07567567567567568;0.01;0.5977381119905785;0.008000000000000007;0.064;0.054;0.002702702702702703;0.0018918918918918919;0.7;0.21964041548200086;0.4480344339100736;856
3750;0.7346799470361183;3.1053677646110165e-09;0.5696;0.5490666666666667;0.12582878720882557;0.10986666666666667;0.07866666666666666;0.009;0.6149702050407115;0.01200000000000001;0.05;0.042;0.0026666666666666666;0.0018666666666666666;0.7;0.22222119881871505;0.4518782666056629;862
3800;0.7419844463229018;0.012765941111249558;0.5671052631578948;0.2942105263157895;0.12446242285623577;0.10947368421052632;0.08342105263157895;0.019;0.6478336781656227;0.02200000000000002;0.064;0.068;0.002631578947368421;0.0015789473684210526;0.6;0.23268994006585186;0.46722179279428655;851
3850;0.7380040955613523;2.2309905217707855e-09;0.4503896103896104;0.19194805194805195;0.12539487821894807;0.10831168831168832;0.08545454545454545;0.015;0.6007299353191831;0.016000000000000014;0.064;0.066;0.0025974025974025974;0.0018181818181818182;0.7;0.2101815231388401;0.4337335902619599;912
3900;0.7436734104453987;3.2172180467070543e-09;0.4428205128205128;0.20435897435897435;0.12528358828935673;0.10717948717948718;0.0758974358974359;0.017;0.6026644894053853;0.02200000000000002;0.08;0.062;0.002564102564102564;0.0017948717948717949;0.7;0.22288372950388213;0.45286108808316516;895
3950;0.7448555244470195;0.0005701425977914643;0.5678481012658227;0.24025316455696202;0.1258037525631161;0.11012658227848102;0.09012658227848101;0.008;0.6001643737344732;0.010000000000000009;0.058;0.042;0.002531645569620253;0.0015189873417721519;0.6;0.2173835123590392;0.4446527655524257;919
4000;0.7454369780020066;0.0007302637843906207;0.45175;0.22275;0.12965627587022546;0.11125;0.081;0.015;0.6420224493949066;0.02200000000000002;0.072;0.056;0.0025;0.00125;0.5;0.20956286091854115;0.4327864215048346;949
4050;0.742195039234268;1.1016441402778024e-09;0.42444444444444446;0.20839506172839506;0.1318487715239864;0.11481481481481481;0.0874074074074074;0.008;0.6365656816524834;0.006000000000000005;0.058;0.042;0.0024691358024691358;0.0019753086419753087;0.8;0.22740794226702066;0.45952965338501517;919
4100;0.7146096011711379;2.8801103292100755e-09;0.5697560975609756;0.4902439024390244;0.12122683754936611;0.10341463414634146;0.07195121951219512;0.01;0.6565534025783999;0.010000000000000009;0.042;0.044;0.0024390243902439024;0.0017073170731707317;0.7;0.21316629128303954;0.4382827167228798;964
4150;0.7441322963418399;1.426564859962898e-05;0.5537349397590361;0.48650602409638555;0.13651219874953002;0.12072289156626506;0.09373493975903614;0.01;0.6784038200021053;0.010000000000000009;0.062;0.046;0.0024096385542168677;0.0014457831325301205;0.6;0.23720131263184752;0.47371330641952336;919
4200;0.7131770162781419;9.211947922435495e-05;0.4480952380952381;0.2180952380952381;0.1133132389494907;0.08976190476190476;0.07285714285714286;0.01;0.5727407187641984;0.014000000000000012;0.076;0.04;0.002380952380952381;0.0014285714285714286;0.6;0.19635692722450493;0.4122126410916488;1030
4250;0.7345784083375191;1.2439824210197709e-05;0.6011764705882353;0.24729411764705883;0.12876349693567365;0.11294117647058824;0.08094117647058824;0.014;0.6004986488484815;0.02400000000000002;0.066;0.054;0.002352941176470588;0.0016470588235294118;0.7;0.21367450894747397;0.43905392451874037;998
4300;0.7473166147082607;7.434747601632695e-07;0.4216279069767442;0.19348837209302325;0.12266015484532534;0.10651162790697674;0.08023255813953488;0.009;0.6289243635798731;0.010000000000000009;0.066;0.064;0.002325581395348837;0.0013953488372093023;0.6;0.23101470033423854;0.46479294465665744;967
4350;0.7071871420235999;0.001529310711581511;0.4328735632183908;0.1917241379310345;0.12352939249095522;0.10827586206896551;0.0857471264367816;0.013;0.6368655724322745;0.006000000000000005;0.072;0.058;0.0022988505747126436;0.0011494252873563218;0.5;0.22541058036788664;0.4565947713207291;992
4400;0.743132769662972;1.2780197592699828e-05;0.3361363636363636;0.11159090909090909;0.12767606889737979;0.10977272727272727;0.08477272727272728;0.01;0.6381904026370812;0.01200000000000001;0.056;0.05;0.0022727272727272726;0.0013636363636363637;0.6;0.21609305997182526;0.4427106551570972;1027
4450;0.7460801965198703;0.0004923834985691346;0.4487640449438202;0.2204494382022472;0.1299857624875678;0.11123595505617978;0.08786516853932584;0.011;0.6597239880539302;0.014000000000000012;0.038;0.036;0.0022471910112359553;0.0011235955056179776;0.5;0.20683321872365823;0.42858977071257953;1063
4500;0.7379615305306872;2.562279993503837e-06;0.32911111111111113;0.0951111111111111;0.13045449824872415;0.11533333333333333;0.08466666666666667;0.009;0.634081300387745;0.01200000000000001;0.068;0.04;0.0022222222222222222;0.0013333333333333333;0.6;0.22510065877799867;0.4561380823999893;1027
4550;0.7510036154432277;2.96667369699213e-10;0.5668131868131868;0.28945054945054943;0.12488735553058056;0.10725274725274725;0.08835164835164835;0.012;0.6020001854384416;0.010000000000000009;0.068;0.042;0.002197802197802198;0.0015384615384615385;0.7;0.24103826246661464;0.4791784265114627;998
4600;0.7263988655216616;1.8688760153174053e-09;0.4484782608695652;0.21760869565217392;0.12368983551688448;0.10478260869565217;0.08217391304347826;0.019;0.6203058406556269;0.030000000000000027;0.074;0.064;0.002173913043478261;0.0017391304347826088;0.8;0.2074994908286818;0.42961677454269265;1097
4650;0.7515459234228726;3.9434690647696954e-08;0.5787096774193549;0.3178494623655914;0.1318379326892284;0.11505376344086021;0.08731182795698925;0.015;0.6059663800336174;0.014000000000000012;0.064;0.068;0.002150537634408602;0.0015053763440860215;0.7;0.21548564459329356;0.44179434380534965;1087
4700;0.7528401952653522;8.586900057284494e-07;0.33489361702127657;0.10063829787234042;0.12532903155791542;0.10680851063829787;0.0848936170212766;0.009;0.6114954851524544;0.014000000000000012;0.056;0.042;0.002127659574468085;0.001276595744680851;0.6;0.21683214381296856;0.4438237272852156;1095
4750;0.7213495115158377;5.901354690568077e-09;0.45494736842105266;0.21768421052631579;0.12246806540337872;0.10589473684210526;0.07452631578947369;0.012;0.581262003991199;0.01200000000000001;0.054;0.05;0.002105263157894737;0.0016842105263157896;0.8;0.19905854147014668;0.4164775329656918;1157
4800;0.7334084301692555;6.925935530938376e-09;0.5733333333333334;0.268125;0.12552608038957527;0.10770833333333334;0.08145833333333333;0.015;0.6140101836965474;0.018000000000000016;0.072;0.058;0.0020833333333333333;0.0010416666666666667;0.5;0.2147956779347049;0.44075181749866277;1124
4850;0.7165554606381793;4.771861353283751e-06;0.4331958762886598;0.20783505154639176;0.1215305277796597;0.10247422680412371;0.07484536082474227;0.013;0.6085031891049493;0.016000000000000014;0.068;0.066;0.002061855670103093;0.0012371134020618556;0.6;0.23016390013103938;0.46355558417938747;1093
4900;0.7474405369728268;2.483588710544869e-10;0.43020408163265306;0.20244897959183675;0.12243832306396937;0.10489795918367346;0.07530612244897959;0.009;0.6186262810061132;0.008000000000000007;0.024;0.042;0.0020408163265306124;0.0016326530612244899;0.8;0.2306251455547561;0.46422671672396343;1103
4950;0.7277920788903581;4.2160430601409195e-08;0.4507070707070707;0.21818181818181817;0.11591611078129824;0.09515151515151515;0.07171717171717172;0.009;0.6131830245582681;0.01200000000000001;0.052;0.048;0.00202020202020202;0.0014141414141414141;0.7;0.2046239294588328;0.42517200187520376;1189
5000;0.7284561562457735;9.755233249131943e-05;0.5832;0.308;0.12150408531367564;0.103;0.0748;0.01;0.6554888849751564;0.010000000000000009;0.058;0.058;0.002;0.001;0.5;0.20462728577312794;0.4251772085094352;1201
5050;0.7324270010166242;1.057359828630197e-09;0.33663366336633666;0.11148514851485149;0.11934441511452991;0.1011881188118812;0.07089108910891088;0.013;0.6146215367803555;0.020000000000000018;0.046;0.046;0.0019801980198019802;0.0015841584158415843;0.8;0.20826825728773146;0.43079963288002865;1202
5100;0.7597417077424894;6.784319296875833e-09;0.43019607843137253;0.2072549019607843;0.1313989469638612;0.11372549019607843;0.09254901960784313;0.011;0.667802239315228;0.006000000000000005;0.074;0.04;0.00196078431372549;0.0013725490196078432;0.7;0.22749785418073787;0.45966142872591087;1157
5150;0.7396920569048838;8.128092839983568e-08;0.43514563106796117;0.21359223300970873;0.12638691619508666;0.10815533980582524;0.08038834951456311;0.011;0.6476834397647275;0.010000000000000009;0.058;0.046;0.001941747572815534;0.0011650485436893205;0.6;0.2255598102193096;0.4568145463753339;1174
